product_id,product,category
11328,"Сыр Камамбер Самокат мягкий, 150 г",Сыры
11335,"Лапша Доширак с говядиной, 90 г",Бакалея
11357,Огурцы длинноплодные 500 г,Свежие овощи
11390,"Сыр Брест-Литовск эдам, 40%, 240 г",Сыры
11450,"Фейхоа Азербайджан, 500 г",Свежие фрукты
11452,"Кетчуп Слобода шашлычный, 350 г",Бакалея
11455,"Чипсы Lay's со вкусом краба, 80 г",Снэки
11575,Ветви пихты 3-5 шт.,Промышленные товары
11630,"Соус Heinz кисло-сладкий, 230 г",Бакалея
11657,"Чипсы Lay's со вкусом соли, 150 г",Снэки
11690,"Кетчуп Heinz итальянский, 350 г",Бакалея
11691,"Чипсы Lay's со вкусом сыра, 150 г",Снэки
11717,"Лапша Роллтон с говядиной, 90 г",Бакалея
11777,Огурцы длинноплодные 400 г,Свежие овощи
11809,"Заправка Maggi для борща, 250 г",Бакалея
11811,"Чипсы Pringles оригинальные, 70 г",Снэки
11837,Сосиски Кроха 330 г,Мясная гастрономия
11870,Соус Терияки Uncle Ben's 210 г,Бакалея
11933,Соус Традиционный Dolmio 210 г,Бакалея
11989,Сахар ванильный Dr. Oetker 8 г,Бакалея
12016,"Чипсы Lay's со вкусом соли, 80 г",Снэки
12051,"Чипсы Lay's со вкусом сыра, 80 г",Снэки
12076,"Кетчуп Heinz для стейка, 350 г",Бакалея
12077,Соус Азия Славянский дар 370 г,Бакалея
12109,Сыр Моцарелла мини Самокат 120 г,Сыры
12110,"Мандарины в сетке, 1 кг",Свежие фрукты
12111,Чернослив сушеный Самокат 150 г,Снэки
12170,"Грейпфрут 1 шт, 0,35 кг",Свежие фрукты
12229,"Лапша Доширак с курицей, 90 г",Бакалея
12230,Лимонная кислота Мешочек 50 г,Бакалея
12288,"Лапша Биг Бон с курицей, 95 г",Бакалея
12291,"Макароны Makfa спираль, 400 г",Бакалея
12317,"Лапша Роллтон с курицей, 90 г",Бакалея
12411,"Азу Пава-Пава из индейки, 600 г",Птица
12531,Подставка для ели,Промышленные товары
12557,Авокадо Hass Ripe 2 шт.,Свежие фрукты
12588,"Грейпфрут 1 шт, 0,6 кг",Свежие фрукты
12652,Капуста Пекинская 300 г,Свежие овощи
12677,"Пюре Роллтон с курицей, 40 г",Бакалея
12710,"Мука Кудесница ржаная, 900 г",Бакалея
12770,Капуста Пекинская 500 г,Свежие овощи
12831,"Грейпфрут 1 шт, 0,3 кг",Свежие фрукты
12948,Стебель сельдерея 1 шт.,Свежие овощи
13008,"Хлопья Nordic овсяные, 500 г",Бакалея
13131,"Грейпфрут 1 шт, 0,4 кг",Свежие фрукты
13188,"Фунчоза по-корейски, 400 г",Кулинария
13249,Капуста Пекинская 600 г,Свежие овощи
13308,"Имбирь Kotanyi молотый, 15 г",Бакалея
13312,"Картофель молодой, 3 кг",Свежие овощи
13431,Капуста Пекинская 400 г,Свежие овощи
13670,"Петрушка листовая, 50 г",Свежие овощи
13673,Яблоки Роял Гала 500 г,Свежие фрукты
13733,"Кетчуп Heinz томатный, 350 г",Бакалея
13850,"Морковь по-корейски, 400 г",Кулинария
13852,"Ананас 10 калибр, 1 шт",Свежие фрукты
13910,"Лимоны в лотке, 2 шт.",Свежие фрукты
13912,Виноград кишмиш 500 г,Свежие фрукты
13970,Томаты Бакинские 400 г,Свежие овощи
14033,Капуста Пекинская 1 кг,Свежие овощи
14213,"Кетчуп Heinz томатный, 1 кг",Бакалея
14297,Огурцы грунтовые 500 г,Свежие овощи
14393,Огурцы Бакинские 500 г,Свежие овощи
14451,"Хурма Персимон, 300 г",Свежие фрукты
14509,"Спаржа по-корейски, 400 г",Кулинария
14749,"Соус Heinz chocolate, 230 г",Бакалея
14750,Палочки кукурузные Рузик 90 г,Снэки
14753,Крупа манная Мистраль 800 г,Бакалея
14811,Сыр Страчателла Самокат 200 г,Сыры
14872,"Кетчуп Heinz острый, 350 г",Бакалея
14932,"Мука MAKFA пшеничная, 2 кг",Бакалея
15052,"Яблоки Россия, 500 г",Свежие фрукты
15289,Перец грунтовой 500 г,Свежие овощи
15410,"Пюре Роллтон с мясом, 40 г",Бакалея
15411,"Базилик зеленый, 30 г",Свежие овощи
15531,"Суп Maggi звездочки, 54 г",Бакалея
15593,Базилик красный 30 г,Свежие овощи
15653,"Редис в лотке, 500 г",Свежие овощи
15710,"Киви в лотке, 500 г",Свежие фрукты
15713,"Соус Heinz терияки, 230 г",Бакалея
15770,Томаты розовые 500 г,Свежие овощи
15771,"Капуста квашеная, 450 г",Кулинария
15772,"Аджика с чесноком, 450 г",Бакалея
15831,Корень имбиря 250 г,Свежие овощи
15891,"Соус Heinz cherry, 230 г",Бакалея
15892,Сыр Моцарелла Самокат 130 г,Сыры
15893,"Сахар песок, ГОСТ, 900 г",Бакалея
15952,Сыр Камамбер Самокат 125 г,Сыры
15953,"Сахар песок, ГОСТ, 1 кг",Бакалея
